,Sample1,Sample2,L1norm,comp,n_sites
110,K002192_S26.lf_filt,K002188_S22.lf_filt,27.878076,5,1421
111,K002194_S28.lf_filt,K002188_S22.lf_filt,37.27877599999999,6,1421
112,K002195_S29.lf_filt,K002188_S22.lf_filt,35.278776,7,1421
113,K002196_S30.lf_filt,K002188_S22.lf_filt,31.532663999999997,8,1421
114,K002197_S31.lf_filt,K002188_S22.lf_filt,21.839022,9,1421
115,K002198_S32.lf_filt,K002188_S22.lf_filt,25.712585999999998,10,1421
116,K002199_S33.lf_filt,K002188_S22.lf_filt,18.924232,11,1421
117,K002200_S34.lf_filt,K002188_S22.lf_filt,24.847298000000002,12,1421
118,K002202_S36.lf_filt,K002188_S22.lf_filt,19.647272,13,1421
119,K002203_S37.lf_filt,K002188_S22.lf_filt,23.442296,14,1421
120,K002204_S38.lf_filt,K002188_S22.lf_filt,32.00971199999999,15,1421
121,K002205_S39.lf_filt,K002188_S22.lf_filt,33.133145999999996,16,1421
122,K002206_S40.lf_filt,K002188_S22.lf_filt,34.059034,17,1421
123,K002208_S41.lf_filt,K002188_S22.lf_filt,29.025057999999998,18,1421
124,K002209_S42.lf_filt,K002188_S22.lf_filt,30.27293,19,1421
125,K002210_S43.lf_filt,K002188_S22.lf_filt,31.278775999999997,20,1421
126,K002211_S44.lf_filt,K002188_S22.lf_filt,24.87642,21,1421
127,K002454_S10.lf_filt,K002188_S22.lf_filt,29.278775999999997,22,1421
128,K002455_S11.lf_filt,K002188_S22.lf_filt,31.231227999999998,23,1421
129,K002456_S12.lf_filt,K002188_S22.lf_filt,31.465248,24,1421
130,K002457_S13.lf_filt,K002188_S22.lf_filt,31.561007999999998,25,1421
131,K002460_S16.lf_filt,K002188_S22.lf_filt,24.613139999999998,26,1421
132,K002461_S17.lf_filt,K002188_S22.lf_filt,23.726054,27,1421
133,K002463_S19.lf_filt,K002188_S22.lf_filt,31.438256,28,1421
134,K002464_S20.lf_filt,K002188_S22.lf_filt,34.53696600000001,29,1421
135,K002465_S21.lf_filt,K002188_S22.lf_filt,33.349630000000005,30,1421
136,K002466_S22.lf_filt,K002188_S22.lf_filt,27.183698,31,1421
137,K002467_S23.lf_filt,K002188_S22.lf_filt,19.99026,32,1421
138,K002472_S28.lf_filt,K002188_S22.lf_filt,29.278776,33,1421
139,K002474_S30.lf_filt,K002188_S22.lf_filt,31.184527999999997,34,1421
140,KPCOVID-0007_S5.lf_filt,K002188_S22.lf_filt,24.413232,35,1421
141,KPCOVID-0011_S9.lf_filt,K002188_S22.lf_filt,20.045037999999998,36,1421
142,KPCOVID-0016_S4.lf_filt,K002188_S22.lf_filt,26.683234,37,1421
143,KPCOVID-0017_S5.lf_filt,K002188_S22.lf_filt,19.384048,38,1421
144,KPCOVID-0021REP_S7.lf_filt,K002188_S22.lf_filt,52.77641,39,1421
145,KPCOVID-0026_S4.lf_filt,K002188_S22.lf_filt,27.801962,40,1421
146,KPCOVID-0033_S11.lf_filt,K002188_S22.lf_filt,28.714996000000003,41,1421
147,KPCOVID-0035_S1.lf_filt,K002188_S22.lf_filt,27.833094000000003,42,1421
148,KPCOVID-0041_S6.lf_filt,K002188_S22.lf_filt,25.171721999999995,43,1421
149,KPCOVID-0055_S9.lf_filt,K002188_S22.lf_filt,21.16083,44,1421
150,KPCOVID-0056_S10.lf_filt,K002188_S22.lf_filt,27.482002,45,1421
151,KPCOVID-0057_S11.lf_filt,K002188_S22.lf_filt,31.867490000000004,46,1421
152,KPCOVID-0065_S7.lf_filt,K002188_S22.lf_filt,33.697214,47,1421
153,KPCOVID-0066_S8.lf_filt,K002188_S22.lf_filt,26.573554,48,1421
154,KPCOVID-0067_S9.lf_filt,K002188_S22.lf_filt,24.45268,49,1421
155,KPCOVID-0097_S9.lf_filt,K002188_S22.lf_filt,29.421214,50,1421
156,KPCOVID-0111_S2.lf_filt,K002188_S22.lf_filt,35.794028,51,1421
157,KPCOVID-0112_S3.lf_filt,K002188_S22.lf_filt,17.997918,52,1421
158,KPCOVID-0113_S4.lf_filt,K002188_S22.lf_filt,20.045524,53,1421
159,KPCOVID-0115_S6.lf_filt,K002188_S22.lf_filt,17.56371,54,1421
160,KPCOVID-0116_S7.lf_filt,K002188_S22.lf_filt,17.278776,55,1421
161,KPCOVID-0118_S9.lf_filt,K002188_S22.lf_filt,18.394166,56,1421
162,KPCOVID-0119_S10.lf_filt,K002188_S22.lf_filt,16.002,57,1421
163,KPCOVID-0120_S11.lf_filt,K002188_S22.lf_filt,21.095934,58,1421
164,KPCOVID-0121_S12.lf_filt,K002188_S22.lf_filt,17.278776,59,1421
165,KPCOVID-0122_S1.lf_filt,K002188_S22.lf_filt,17.278776,60,1421
166,KPCOVID-0157_S6.lf_filt,K002188_S22.lf_filt,29.383416,61,1421
167,KPCOVID-0158_S7.lf_filt,K002188_S22.lf_filt,23.278776,62,1421
168,KPCOVID-0159_S8.lf_filt,K002188_S22.lf_filt,22.171984000000002,63,1421
169,KPCOVID-0160_S9.lf_filt,K002188_S22.lf_filt,24.344697999999998,64,1421
170,KPCOVID-0161_S10.lf_filt,K002188_S22.lf_filt,21.545154,65,1421
171,KPCOVID-0162_S11.lf_filt,K002188_S22.lf_filt,21.278776,66,1421
172,KPCOVID-0163_S1.lf_filt,K002188_S22.lf_filt,20.985295999999998,67,1421
173,KPCOVID-0164_S2.lf_filt,K002188_S22.lf_filt,21.905966,68,1421
174,KPCOVID-0165_S3.lf_filt,K002188_S22.lf_filt,18.750928,69,1421
175,KPCOVID-0167_S4.lf_filt,K002188_S22.lf_filt,21.278776,70,1421
176,KPCOVID-0168_S5.lf_filt,K002188_S22.lf_filt,21.23076,71,1421
177,KPCOVID-0171_S8.lf_filt,K002188_S22.lf_filt,22.217133999999998,72,1421
178,KPCOVID-0172_S9.lf_filt,K002188_S22.lf_filt,21.492804,73,1421
179,KPCOVID-0173_S10.lf_filt,K002188_S22.lf_filt,21.903162,74,1421
180,KPCOVID-0174_S11.lf_filt,K002188_S22.lf_filt,21.606732,75,1421
181,KPCOVID-0293_S8.lf_filt,K002188_S22.lf_filt,32.588244,76,1421
182,KPCOVID-0299_S13.lf_filt,K002188_S22.lf_filt,32.74762,77,1421
183,KPCOVID-0300_S14.lf_filt,K002188_S22.lf_filt,24.851342000000002,78,1421
184,KPCOVID-040-R_S13.lf_filt,K002188_S22.lf_filt,29.293124,79,1421
185,KPCOVID-191_S72.lf_filt,K002188_S22.lf_filt,45.478362000000004,80,1421
186,KPCOVID-192_S73.lf_filt,K002188_S22.lf_filt,30.250246,81,1421
187,KPCOVID-193_S8.lf_filt,K002188_S22.lf_filt,21.428556,82,1421
188,KPCOVID-194_S9.lf_filt,K002188_S22.lf_filt,22.473371999999998,83,1421
189,KPCOVID-195_S10.lf_filt,K002188_S22.lf_filt,31.721668,84,1421
190,KPCOVID-196_S77.lf_filt,K002188_S22.lf_filt,44.580532000000005,85,1421
191,KPCOVID-260_S62.lf_filt,K002188_S22.lf_filt,54.513234,86,1421
192,KPCOVID-261_S63.lf_filt,K002188_S22.lf_filt,57.557152,87,1421
193,KPCOVID-458_S39.lf_filt,K002188_S22.lf_filt,27.278775999999997,88,1421
194,KPCOVID-460_S41.lf_filt,K002188_S22.lf_filt,21.278776,89,1421
195,KPCOVID-462_S43.lf_filt,K002188_S22.lf_filt,19.306554,90,1421
196,KPCOVID-550_S22.lf_filt,K002188_S22.lf_filt,34.696032,91,1421
197,KPCOVID-555_S27.lf_filt,K002188_S22.lf_filt,28.349442,92,1421
198,KPCOVID-556_S28.lf_filt,K002188_S22.lf_filt,28.245266,93,1421
199,KPCOVID-558_S30.lf_filt,K002188_S22.lf_filt,26.159224,94,1421
200,KPCOVID-561_S33.lf_filt,K002188_S22.lf_filt,24.083666,95,1421
201,KPCOVID-563_S35.lf_filt,K002188_S22.lf_filt,34.825162,96,1421
202,KPCOVID-564_S36.lf_filt,K002188_S22.lf_filt,23.182212,97,1421
203,KPCOVID-567_S38.lf_filt,K002188_S22.lf_filt,29.727958,98,1421
204,KPCOVID-568_S39.lf_filt,K002188_S22.lf_filt,25.046522,99,1421
205,KPCOVID-569_S40.lf_filt,K002188_S22.lf_filt,23.641962,100,1421
206,KPCOVID-74_S4.lf_filt,K002188_S22.lf_filt,32.534934,101,1421
207,KPCOVID-75_S5.lf_filt,K002188_S22.lf_filt,28.094902,102,1421
208,KPCOVID-80_S10.lf_filt,K002188_S22.lf_filt,35.930322000000004,103,1421
209,KPCOVID-81_S11.lf_filt,K002188_S22.lf_filt,31.634042000000004,104,1421
210,KPCOVID-84_S2.lf_filt,K002188_S22.lf_filt,34.658088,105,1421
211,KPCOVID-88_S6.lf_filt,K002188_S22.lf_filt,27.381442,106,1421
212,KPCOVID-89_S7.lf_filt,K002188_S22.lf_filt,33.724188,107,1421
213,KPCOVID-91_S9.lf_filt,K002188_S22.lf_filt,33.63619799999999,108,1421
0,K002189_S23.lf_filt,K002190_S24.lf_filt,16.094516,4,1421
1,K002189_S23.lf_filt,K002191_S25.lf_filt,10.904150000000001,5,1421
2,K002189_S23.lf_filt,K002192_S26.lf_filt,23.576948,6,1421
3,K002189_S23.lf_filt,K002194_S28.lf_filt,24.0,7,1421
4,K002189_S23.lf_filt,K002195_S29.lf_filt,22.0,8,1421
5,K002189_S23.lf_filt,K002196_S30.lf_filt,18.253888,9,1421
6,K002189_S23.lf_filt,K002197_S31.lf_filt,12.73685,10,1421
7,K002189_S23.lf_filt,K002198_S32.lf_filt,8.658906,11,1421
8,K002189_S23.lf_filt,K002199_S33.lf_filt,8.0,12,1421
9,K002189_S23.lf_filt,K002200_S34.lf_filt,15.118134,13,1421
10,K002189_S23.lf_filt,K002202_S36.lf_filt,10.114128000000001,14,1421
11,K002189_S23.lf_filt,K002203_S37.lf_filt,11.582016,15,1421
12,K002189_S23.lf_filt,K002204_S38.lf_filt,18.730936,16,1421
13,K002189_S23.lf_filt,K002205_S39.lf_filt,19.85437,17,1421
14,K002189_S23.lf_filt,K002206_S40.lf_filt,20.780258,18,1421
15,K002189_S23.lf_filt,K002208_S41.lf_filt,21.074622,19,1421
16,K002189_S23.lf_filt,K002209_S42.lf_filt,19.803738,20,1421
17,K002189_S23.lf_filt,K002210_S43.lf_filt,18.0,21,1421
18,K002189_S23.lf_filt,K002211_S44.lf_filt,14.407228,22,1421
19,K002189_S23.lf_filt,K002454_S10.lf_filt,16.0,23,1421
20,K002189_S23.lf_filt,K002455_S11.lf_filt,18.158368,24,1421
21,K002189_S23.lf_filt,K002456_S12.lf_filt,18.186472000000002,25,1421
22,K002189_S23.lf_filt,K002457_S13.lf_filt,18.282232,26,1421
23,K002189_S23.lf_filt,K002460_S16.lf_filt,11.334363999999999,27,1421
24,K002189_S23.lf_filt,K002461_S17.lf_filt,10.447278,28,1421
25,K002189_S23.lf_filt,K002463_S19.lf_filt,24.0,29,1421
26,K002189_S23.lf_filt,K002464_S20.lf_filt,21.25819,30,1421
27,K002189_S23.lf_filt,K002465_S21.lf_filt,20.070854,31,1421
28,K002189_S23.lf_filt,K002466_S22.lf_filt,13.904922,32,1421
29,K002189_S23.lf_filt,K002467_S23.lf_filt,2.8487319999999996,33,1421
30,K002189_S23.lf_filt,K002472_S28.lf_filt,16.0,34,1421
31,K002189_S23.lf_filt,K002474_S30.lf_filt,17.905752,35,1421
32,K002189_S23.lf_filt,KPCOVID-0007_S5.lf_filt,11.134456,36,1421
33,K002189_S23.lf_filt,KPCOVID-0011_S9.lf_filt,6.766262,37,1421
34,K002189_S23.lf_filt,KPCOVID-0016_S4.lf_filt,13.724998,38,1421
35,K002189_S23.lf_filt,KPCOVID-0017_S5.lf_filt,6.105272,39,1421
36,K002189_S23.lf_filt,KPCOVID-0021REP_S7.lf_filt,39.497634000000005,40,1421
37,K002189_S23.lf_filt,KPCOVID-0026_S4.lf_filt,14.523186,41,1421
38,K002189_S23.lf_filt,KPCOVID-0033_S11.lf_filt,15.436219999999999,42,1421
39,K002189_S23.lf_filt,KPCOVID-0035_S1.lf_filt,14.554317999999999,43,1421
40,K002189_S23.lf_filt,KPCOVID-0041_S6.lf_filt,11.892946,44,1421
41,K002189_S23.lf_filt,KPCOVID-0055_S9.lf_filt,7.882054,45,1421
42,K002189_S23.lf_filt,KPCOVID-0056_S10.lf_filt,14.203226,46,1421
43,K002189_S23.lf_filt,KPCOVID-0057_S11.lf_filt,18.818574,47,1421
44,K002189_S23.lf_filt,KPCOVID-0065_S7.lf_filt,20.418438000000002,48,1421
45,K002189_S23.lf_filt,KPCOVID-0066_S8.lf_filt,13.294777999999999,49,1421
46,K002189_S23.lf_filt,KPCOVID-0067_S9.lf_filt,11.173904,50,1421
47,K002189_S23.lf_filt,KPCOVID-0097_S9.lf_filt,16.142438,51,1421
48,K002189_S23.lf_filt,KPCOVID-0111_S2.lf_filt,22.802832000000002,52,1421
49,K002189_S23.lf_filt,KPCOVID-0112_S3.lf_filt,4.719142,53,1421
50,K002189_S23.lf_filt,KPCOVID-0113_S4.lf_filt,6.766748,54,1421
51,K002189_S23.lf_filt,KPCOVID-0115_S6.lf_filt,4.284934,55,1421
52,K002189_S23.lf_filt,KPCOVID-0116_S7.lf_filt,4.0,56,1421
53,K002189_S23.lf_filt,KPCOVID-0118_S9.lf_filt,5.11539,57,1421
54,K002189_S23.lf_filt,KPCOVID-0119_S10.lf_filt,2.7232239999999996,58,1421
55,K002189_S23.lf_filt,KPCOVID-0120_S11.lf_filt,7.817158000000001,59,1421
56,K002189_S23.lf_filt,KPCOVID-0121_S12.lf_filt,4.0,60,1421
57,K002189_S23.lf_filt,KPCOVID-0122_S1.lf_filt,4.0,61,1421
58,K002189_S23.lf_filt,KPCOVID-0157_S6.lf_filt,16.10464,62,1421
59,K002189_S23.lf_filt,KPCOVID-0158_S7.lf_filt,10.0,63,1421
60,K002189_S23.lf_filt,KPCOVID-0159_S8.lf_filt,8.893208,64,1421
61,K002189_S23.lf_filt,KPCOVID-0160_S9.lf_filt,11.065922,65,1421
62,K002189_S23.lf_filt,KPCOVID-0161_S10.lf_filt,8.266378,66,1421
63,K002189_S23.lf_filt,KPCOVID-0162_S11.lf_filt,8.0,67,1421
64,K002189_S23.lf_filt,KPCOVID-0163_S1.lf_filt,7.706519999999999,68,1421
65,K002189_S23.lf_filt,KPCOVID-0164_S2.lf_filt,9.327738,69,1421
66,K002189_S23.lf_filt,KPCOVID-0165_S3.lf_filt,5.636214,70,1421
67,K002189_S23.lf_filt,KPCOVID-0167_S4.lf_filt,8.0,71,1421
68,K002189_S23.lf_filt,KPCOVID-0168_S5.lf_filt,7.9519839999999995,72,1421
69,K002189_S23.lf_filt,KPCOVID-0171_S8.lf_filt,8.938358000000001,73,1421
70,K002189_S23.lf_filt,KPCOVID-0172_S9.lf_filt,8.214028,74,1421
71,K002189_S23.lf_filt,KPCOVID-0173_S10.lf_filt,8.624386,75,1421
72,K002189_S23.lf_filt,KPCOVID-0174_S11.lf_filt,8.327956,76,1421
73,K002189_S23.lf_filt,KPCOVID-0293_S8.lf_filt,19.862036,77,1421
74,K002189_S23.lf_filt,KPCOVID-0299_S13.lf_filt,22.5438,78,1421
75,K002189_S23.lf_filt,KPCOVID-0300_S14.lf_filt,14.38215,79,1421
76,K002189_S23.lf_filt,KPCOVID-040-R_S13.lf_filt,16.014348,80,1421
77,K002189_S23.lf_filt,KPCOVID-191_S72.lf_filt,32.199586,81,1421
78,K002189_S23.lf_filt,KPCOVID-192_S73.lf_filt,16.97147,82,1421
79,K002189_S23.lf_filt,KPCOVID-193_S8.lf_filt,8.14978,83,1421
80,K002189_S23.lf_filt,KPCOVID-194_S9.lf_filt,9.194596,84,1421
81,K002189_S23.lf_filt,KPCOVID-195_S10.lf_filt,18.442892,85,1421
82,K002189_S23.lf_filt,KPCOVID-196_S77.lf_filt,31.301755999999997,86,1421
83,K002189_S23.lf_filt,KPCOVID-260_S62.lf_filt,42.817818,87,1421
84,K002189_S23.lf_filt,KPCOVID-261_S63.lf_filt,44.278376,88,1421
85,K002189_S23.lf_filt,KPCOVID-458_S39.lf_filt,14.0,89,1421
86,K002189_S23.lf_filt,KPCOVID-460_S41.lf_filt,8.0,90,1421
87,K002189_S23.lf_filt,KPCOVID-462_S43.lf_filt,6.027778,91,1421
88,K002189_S23.lf_filt,KPCOVID-550_S22.lf_filt,21.752308,92,1421
89,K002189_S23.lf_filt,KPCOVID-555_S27.lf_filt,17.88025,93,1421
90,K002189_S23.lf_filt,KPCOVID-556_S28.lf_filt,16.068362,94,1421
91,K002189_S23.lf_filt,KPCOVID-558_S30.lf_filt,16.43006,95,1421
92,K002189_S23.lf_filt,KPCOVID-561_S33.lf_filt,10.80489,96,1421
93,K002189_S23.lf_filt,KPCOVID-563_S35.lf_filt,21.881438,97,1421
94,K002189_S23.lf_filt,KPCOVID-564_S36.lf_filt,14.744644,98,1421
95,K002189_S23.lf_filt,KPCOVID-567_S38.lf_filt,21.280826,99,1421
96,K002189_S23.lf_filt,KPCOVID-568_S39.lf_filt,11.767746,100,1421
97,K002189_S23.lf_filt,KPCOVID-569_S40.lf_filt,16.69021,101,1421
98,K002189_S23.lf_filt,KPCOVID-74_S4.lf_filt,19.256158,102,1421
99,K002189_S23.lf_filt,KPCOVID-75_S5.lf_filt,14.816126,103,1421
100,K002189_S23.lf_filt,KPCOVID-80_S10.lf_filt,22.651546000000003,104,1421
101,K002189_S23.lf_filt,KPCOVID-81_S11.lf_filt,18.355266,105,1421
102,K002189_S23.lf_filt,KPCOVID-84_S2.lf_filt,21.379312,106,1421
103,K002189_S23.lf_filt,KPCOVID-88_S6.lf_filt,14.102666,107,1421
104,K002189_S23.lf_filt,KPCOVID-89_S7.lf_filt,20.445412,108,1421
105,K002189_S23.lf_filt,KPCOVID-91_S9.lf_filt,20.357422,109,1421
106,K002190_S24.lf_filt,K002189_S23.lf_filt,16.094516,4,1421
107,K002191_S25.lf_filt,K002189_S23.lf_filt,10.904150000000001,5,1421
108,K002192_S26.lf_filt,K002189_S23.lf_filt,23.576948,6,1421
109,K002194_S28.lf_filt,K002189_S23.lf_filt,24.0,7,1421
110,K002195_S29.lf_filt,K002189_S23.lf_filt,22.0,8,1421
111,K002196_S30.lf_filt,K002189_S23.lf_filt,18.253888,9,1421
112,K002197_S31.lf_filt,K002189_S23.lf_filt,12.73685,10,1421
113,K002198_S32.lf_filt,K002189_S23.lf_filt,8.658906,11,1421
114,K002199_S33.lf_filt,K002189_S23.lf_filt,8.0,12,1421
115,K002200_S34.lf_filt,K002189_S23.lf_filt,15.118134,13,1421
116,K002202_S36.lf_filt,K002189_S23.lf_filt,10.114128000000001,14,1421
117,K002203_S37.lf_filt,K002189_S23.lf_filt,11.582016,15,1421
118,K002204_S38.lf_filt,K002189_S23.lf_filt,18.730936,16,1421
119,K002205_S39.lf_filt,K002189_S23.lf_filt,19.85437,17,1421
120,K002206_S40.lf_filt,K002189_S23.lf_filt,20.780258,18,1421
121,K002208_S41.lf_filt,K002189_S23.lf_filt,21.074622,19,1421
122,K002209_S42.lf_filt,K002189_S23.lf_filt,19.803738,20,1421
123,K002210_S43.lf_filt,K002189_S23.lf_filt,18.0,21,1421
124,K002211_S44.lf_filt,K002189_S23.lf_filt,14.407228,22,1421
125,K002454_S10.lf_filt,K002189_S23.lf_filt,16.0,23,1421
126,K002455_S11.lf_filt,K002189_S23.lf_filt,18.158368,24,1421
127,K002456_S12.lf_filt,K002189_S23.lf_filt,18.186472000000002,25,1421
128,K002457_S13.lf_filt,K002189_S23.lf_filt,18.282232,26,1421
129,K002460_S16.lf_filt,K002189_S23.lf_filt,11.334363999999999,27,1421
130,K002461_S17.lf_filt,K002189_S23.lf_filt,10.447278,28,1421
131,K002463_S19.lf_filt,K002189_S23.lf_filt,24.0,29,1421
132,K002464_S20.lf_filt,K002189_S23.lf_filt,21.25819,30,1421
133,K002465_S21.lf_filt,K002189_S23.lf_filt,20.070854,31,1421
134,K002466_S22.lf_filt,K002189_S23.lf_filt,13.904922,32,1421
135,K002467_S23.lf_filt,K002189_S23.lf_filt,2.8487319999999996,33,1421
136,K002472_S28.lf_filt,K002189_S23.lf_filt,16.0,34,1421
137,K002474_S30.lf_filt,K002189_S23.lf_filt,17.905752,35,1421
138,KPCOVID-0007_S5.lf_filt,K002189_S23.lf_filt,11.134456,36,1421
139,KPCOVID-0011_S9.lf_filt,K002189_S23.lf_filt,6.766262,37,1421
140,KPCOVID-0016_S4.lf_filt,K002189_S23.lf_filt,13.724998,38,1421
141,KPCOVID-0017_S5.lf_filt,K002189_S23.lf_filt,6.105272,39,1421
142,KPCOVID-0021REP_S7.lf_filt,K002189_S23.lf_filt,39.497634000000005,40,1421
143,KPCOVID-0026_S4.lf_filt,K002189_S23.lf_filt,14.523186,41,1421
144,KPCOVID-0033_S11.lf_filt,K002189_S23.lf_filt,15.436219999999999,42,1421
145,KPCOVID-0035_S1.lf_filt,K002189_S23.lf_filt,14.554317999999999,43,1421
146,KPCOVID-0041_S6.lf_filt,K002189_S23.lf_filt,11.892946,44,1421
147,KPCOVID-0055_S9.lf_filt,K002189_S23.lf_filt,7.882054,45,1421
148,KPCOVID-0056_S10.lf_filt,K002189_S23.lf_filt,14.203226,46,1421
149,KPCOVID-0057_S11.lf_filt,K002189_S23.lf_filt,18.818574,47,1421
150,KPCOVID-0065_S7.lf_filt,K002189_S23.lf_filt,20.418438000000002,48,1421
151,KPCOVID-0066_S8.lf_filt,K002189_S23.lf_filt,13.294777999999999,49,1421
152,KPCOVID-0067_S9.lf_filt,K002189_S23.lf_filt,11.173904,50,1421
153,KPCOVID-0097_S9.lf_filt,K002189_S23.lf_filt,16.142438,51,1421
154,KPCOVID-0111_S2.lf_filt,K002189_S23.lf_filt,22.802832000000002,52,1421
155,KPCOVID-0112_S3.lf_filt,K002189_S23.lf_filt,4.719142,53,1421
156,KPCOVID-0113_S4.lf_filt,K002189_S23.lf_filt,6.766748,54,1421
157,KPCOVID-0115_S6.lf_filt,K002189_S23.lf_filt,4.284934,55,1421
158,KPCOVID-0116_S7.lf_filt,K002189_S23.lf_filt,4.0,56,1421
159,KPCOVID-0118_S9.lf_filt,K002189_S23.lf_filt,5.11539,57,1421
160,KPCOVID-0119_S10.lf_filt,K002189_S23.lf_filt,2.7232239999999996,58,1421
161,KPCOVID-0120_S11.lf_filt,K002189_S23.lf_filt,7.817158000000001,59,1421
162,KPCOVID-0121_S12.lf_filt,K002189_S23.lf_filt,4.0,60,1421
163,KPCOVID-0122_S1.lf_filt,K002189_S23.lf_filt,4.0,61,1421
164,KPCOVID-0157_S6.lf_filt,K002189_S23.lf_filt,16.10464,62,1421
165,KPCOVID-0158_S7.lf_filt,K002189_S23.lf_filt,10.0,63,1421
166,KPCOVID-0159_S8.lf_filt,K002189_S23.lf_filt,8.893208,64,1421
167,KPCOVID-0160_S9.lf_filt,K002189_S23.lf_filt,11.065922,65,1421
168,KPCOVID-0161_S10.lf_filt,K002189_S23.lf_filt,8.266378,66,1421
169,KPCOVID-0162_S11.lf_filt,K002189_S23.lf_filt,8.0,67,1421
170,KPCOVID-0163_S1.lf_filt,K002189_S23.lf_filt,7.706519999999999,68,1421
171,KPCOVID-0164_S2.lf_filt,K002189_S23.lf_filt,9.327738,69,1421
172,KPCOVID-0165_S3.lf_filt,K002189_S23.lf_filt,5.636214,70,1421
173,KPCOVID-0167_S4.lf_filt,K002189_S23.lf_filt,8.0,71,1421
174,KPCOVID-0168_S5.lf_filt,K002189_S23.lf_filt,7.9519839999999995,72,1421
175,KPCOVID-0171_S8.lf_filt,K002189_S23.lf_filt,8.938358000000001,73,1421
176,KPCOVID-0172_S9.lf_filt,K002189_S23.lf_filt,8.214028,74,1421
177,KPCOVID-0173_S10.lf_filt,K002189_S23.lf_filt,8.624386,75,1421
178,KPCOVID-0174_S11.lf_filt,K002189_S23.lf_filt,8.327956,76,1421
179,KPCOVID-0293_S8.lf_filt,K002189_S23.lf_filt,19.862036,77,1421
180,KPCOVID-0299_S13.lf_filt,K002189_S23.lf_filt,22.5438,78,1421
181,KPCOVID-0300_S14.lf_filt,K002189_S23.lf_filt,14.38215,79,1421
182,KPCOVID-040-R_S13.lf_filt,K002189_S23.lf_filt,16.014348,80,1421
183,KPCOVID-191_S72.lf_filt,K002189_S23.lf_filt,32.199586,81,1421
184,KPCOVID-192_S73.lf_filt,K002189_S23.lf_filt,16.97147,82,1421
185,KPCOVID-193_S8.lf_filt,K002189_S23.lf_filt,8.14978,83,1421
186,KPCOVID-194_S9.lf_filt,K002189_S23.lf_filt,9.194596,84,1421
187,KPCOVID-195_S10.lf_filt,K002189_S23.lf_filt,18.442892,85,1421
188,KPCOVID-196_S77.lf_filt,K002189_S23.lf_filt,31.301755999999997,86,1421
189,KPCOVID-260_S62.lf_filt,K002189_S23.lf_filt,42.817818,87,1421
190,KPCOVID-261_S63.lf_filt,K002189_S23.lf_filt,44.278376,88,1421
191,KPCOVID-458_S39.lf_filt,K002189_S23.lf_filt,14.0,89,1421
192,KPCOVID-460_S41.lf_filt,K002189_S23.lf_filt,8.0,90,1421
193,KPCOVID-462_S43.lf_filt,K002189_S23.lf_filt,6.027778,91,1421
194,KPCOVID-550_S22.lf_filt,K002189_S23.lf_filt,21.752308,92,1421
195,KPCOVID-555_S27.lf_filt,K002189_S23.lf_filt,17.88025,93,1421
196,KPCOVID-556_S28.lf_filt,K002189_S23.lf_filt,16.068362,94,1421
197,KPCOVID-558_S30.lf_filt,K002189_S23.lf_filt,16.43006,95,1421
198,KPCOVID-561_S33.lf_filt,K002189_S23.lf_filt,10.80489,96,1421
199,KPCOVID-563_S35.lf_filt,K002189_S23.lf_filt,21.881438,97,1421
200,KPCOVID-564_S36.lf_filt,K002189_S23.lf_filt,14.744644,98,1421
201,KPCOVID-567_S38.lf_filt,K002189_S23.lf_filt,21.280826,99,1421
202,KPCOVID-568_S39.lf_filt,K002189_S23.lf_filt,11.767746,100,1421
203,KPCOVID-569_S40.lf_filt,K002189_S23.lf_filt,16.69021,101,1421
204,KPCOVID-74_S4.lf_filt,K002189_S23.lf_filt,19.256158,102,1421
205,KPCOVID-75_S5.lf_filt,K002189_S23.lf_filt,14.816126,103,1421
206,KPCOVID-80_S10.lf_filt,K002189_S23.lf_filt,22.651546000000003,104,1421
207,KPCOVID-81_S11.lf_filt,K002189_S23.lf_filt,18.355266,105,1421
208,KPCOVID-84_S2.lf_filt,K002189_S23.lf_filt,21.379312,106,1421
209,KPCOVID-88_S6.lf_filt,K002189_S23.lf_filt,14.102666,107,1421
210,KPCOVID-89_S7.lf_filt,K002189_S23.lf_filt,20.445412,108,1421
211,KPCOVID-91_S9.lf_filt,K002189_S23.lf_filt,20.357422,109,1421
0,K002190_S24.lf_filt,K002191_S25.lf_filt,24.20909,6,1421
1,K002190_S24.lf_filt,K002192_S26.lf_filt,35.671464,7,1421
2,K002190_S24.lf_filt,K002194_S28.lf_filt,24.094516,8,1421
3,K002190_S24.lf_filt,K002195_S29.lf_filt,22.094516,9,1421
4,K002190_S24.lf_filt,K002196_S30.lf_filt,18.348404,10,1421
5,K002190_S24.lf_filt,K002197_S31.lf_filt,24.831366000000003,11,1421
6,K002190_S24.lf_filt,K002198_S32.lf_filt,24.528326,12,1421
7,K002190_S24.lf_filt,K002199_S33.lf_filt,20.094516,13,1421
8,K002190_S24.lf_filt,K002200_S34.lf_filt,27.21265,14,1421
9,K002190_S24.lf_filt,K002202_S36.lf_filt,22.208644,15,1421
10,K002190_S24.lf_filt,K002203_S37.lf_filt,23.676532,16,1421
11,K002190_S24.lf_filt,K002204_S38.lf_filt,18.825452,17,1421
12,K002190_S24.lf_filt,K002205_S39.lf_filt,31.948886,18,1421
13,K002190_S24.lf_filt,K002206_S40.lf_filt,20.874774,19,1421
